map_id,plan_id,source_id,statement_id,match,timestep,statement,formula
1,1_1,1_3,1_3_13,FALSE,15,The player believed they key was in box 2.,"believes(player, formula(exists(key(K), inside(K, box2)))) "
1,1_1,1_3,1_3_14,FALSE,15,The player believed they key was not in box 3.,"believes(player, formula(not(exists(key(K), inside(K, box3))))) "
1,1_1,1_3,1_3_15,FALSE,15,The player believed there might be a key in box 1.,"believes(player, might(exists(key(K), inside(K, box1)))) "
1,1_1,1_3,1_3_16,FALSE,15,The player was unsure about the contents of boxes 2 and 3.,"uncertain_about(player, color(C), exists(and(key(K), inside(K, box2)), iscolor(K, C)), exists(and(key(K), inside(K, box3)), iscolor(K, C))) "
1,1_1,1_3,1_3_17,FALSE,15,The player thought that one of the boxes might be empty.,"believes(player, might(exists(box(B), empty(B)))) "
1,1_1,1_3,1_3_18,FALSE,15,The player thought that box 1 or 2 have a high chance of containing a key.,"believes(player, likely(exists(key(K), or(inside(K, box1), inside(K, box2))))) "
1,1_2,1_1,1_1_1,FALSE,14,The player initially believed that box 1 and 2 contained no blue key.,"believes(player, formula(and(not(exists(and(key(K), iscolor(K, blue)), inside(K, box1))), not(exists(and(key(K), iscolor(K, blue)), inside(K, box2)))))) "
1,1_2,1_1,1_1_2,FALSE,14,The player initially believed that box 3 contained a blue key.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box3)))) "
1,1_2,1_1,1_1_3,FALSE,14,The player thought that the blue key was in box 3 but its not.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box3)))) "
1,1_2,1_1,1_1_4,FALSE,14,The player believed they key was not in box 2.,"believes(player, formula(not(exists(key(K), inside(K, box2))))) "
1,1_2,1_1,1_1_5,FALSE,14,The player believed the key was in box 3.,"believes(player, formula(exists(key(K), inside(K, box3)))) "
1,1_2,1_2,1_2_1,TRUE,14,The player believed box 1 would contain a blue key.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box1)))) "
1,1_2,1_2,1_2_2,TRUE,14,The player believed box 2 would contain a blue key.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box2)))) "
1,1_2,1_2,1_2_3,TRUE,14,The player initially expected to find the blue key in box 1.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box1)))) "
1,1_2,1_2,1_2_4,TRUE,14,The player initially had no idea which box contained a blue key.,"not_knows_about(player, box(B), exists(and(key(K), iscolor(K, blue)), inside(K, B))) "
1,1_2,1_2,1_2_5,TRUE,14,The player believed there might be a key in any of the boxes.,"believes(player, might(exists(key(K), exists(box(B), inside(K, B))))) "
1,1_2,1_2,1_2_6,TRUE,14,The player believed that any key they would find in a box would likely be blue.,"believes(player, formula(forall(box(B), exists(key(K), inside(K, B)), likely(iscolor(K, blue))))) "
1,1_2,1_2,1_2_7,TRUE,14,The player believed box 1 had a blue key.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box1)))) "
1,1_2,1_2,1_2_8,TRUE,14,The player believed that box 2 had a blue key.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box2)))) "
1,1_2,1_2,1_2_9,TRUE,14,The player initially believed box 1 was more likely to contain a blue key than box 2 and 3.,"believes(player, more(likely, exists(and(key(K), iscolor(K, blue)), inside(K, box1)), exists(and(key(K), iscolor(K, blue)), or(inside(K, box2), inside(K, box3))))) "
1,1_2,1_2,1_2_10,TRUE,14,The player initially believed box 3 was least likely to contain a blue key.,"believes(player, least(likely, box(B), exists(and(key(K), iscolor(K, blue)), inside(K, B)), box3)) "
1,1_2,1_2,1_2_11,TRUE,14,The player believed the key could be in any of the boxes.,"believes(player, could(exists(key(K), exists(box(B), inside(K, B))))) "
1,1_2,1_2,1_2_12,TRUE,14,The player believed that one of the boxes had a blue key.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), exists(box(B), inside(K, B))))) "
1,1_2,1_2,1_2_13,TRUE,14,The player believed that box 1 might have the blue key.,"believes(player, might(exists(and(key(K), iscolor(K, blue)), inside(K, box1)))) "
1,1_2,1_3,1_3_1,FALSE,14,The player initially thought the blue key was in box 2.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box2)))) "
1,1_2,1_3,1_3_2,FALSE,14,The player initially believed the blue key was in box 1.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box1)))) "
1,1_2,1_3,1_3_3,FALSE,14,The player initially believed that box 2 contained a blue key.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box2)))) "
1,1_2,1_3,1_3_4,FALSE,14,The player initially had no idea which box contained the blue key.,"not_knows_about(player, box(B), exists(and(key(K), iscolor(K, blue)), inside(K, B))) "
1,1_2,1_3,1_3_5,FALSE,14,The player initially believed that box 2 or 1 contained the blue key.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), or(inside(K, box2), inside(K, box1))))) "
1,1_2,1_3,1_3_6,FALSE,14,The player thought that there may have been a key in box 2.,"believes(player, might(exists(key(K), inside(K, box2)))) "
1,1_2,1_3,1_3_7,FALSE,14,The player believed that the first box is empty and held no key.,"believes(player, formula(and(empty(box1), not(exists(key(K), inside(K, box1)))))) "
1,1_2,1_3,1_3_8,FALSE,14,The player thought that the blue key was in box 2.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box2)))) "
1,1_2,1_3,1_3_9,FALSE,14,The player believed that box 2 contains the key.,"believes(player, formula(exists(key(K), inside(K, box2))))"
1,1_2,1_3,1_3_10,FALSE,14,The player believes that box 3 is empty.,"believes(player, formula(empty(box3))) "
1,1_2,1_3,1_3_11,FALSE,14,The player believed that there was a key in one of the boxes.,"believes(player, formula(exists(box(B), exists(key(K), inside(K, B))))) "
1,1_2,1_3,1_3_12,FALSE,14,"The player believed there was an equal chance of the key being in box 1, box 2, or box 3.","believes(player, equal(likely, exists(key(K), inside(K, box1)), exists(key(K), inside(K, box2)), exists(key(K), inside(K, box3)))) "
1,1_2,1_3,1_3_13,FALSE,14,The player believed they key was in box 2.,"believes(player, formula(exists(key(K), inside(K, box2)))) "
1,1_2,1_3,1_3_14,FALSE,14,The player believed they key was not in box 3.,"believes(player, formula(not(exists(key(K), inside(K, box3))))) "
1,1_2,1_3,1_3_15,FALSE,14,The player believed there might be a key in box 1.,"believes(player, might(exists(key(K), inside(K, box1)))) "
1,1_2,1_3,1_3_16,FALSE,14,The player was unsure about the contents of boxes 2 and 3.,"uncertain_about(player, color(C), exists(and(key(K), inside(K, box2)), iscolor(K, C)), exists(and(key(K), inside(K, box3)), iscolor(K, C))) "
1,1_2,1_3,1_3_17,FALSE,14,The player thought that one of the boxes might be empty.,"believes(player, might(exists(box(B), empty(B)))) "
1,1_2,1_3,1_3_18,FALSE,14,The player thought that box 1 or 2 have a high chance of containing a key.,"believes(player, likely(exists(key(K), or(inside(K, box1), inside(K, box2))))) "
1,1_3,1_1,1_1_1,FALSE,11,The player initially believed that box 1 and 2 contained no blue key.,"believes(player, formula(and(not(exists(and(key(K), iscolor(K, blue)), inside(K, box1))), not(exists(and(key(K), iscolor(K, blue)), inside(K, box2)))))) "
1,1_3,1_1,1_1_2,FALSE,11,The player initially believed that box 3 contained a blue key.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box3)))) "
1,1_3,1_1,1_1_3,FALSE,11,The player thought that the blue key was in box 3 but its not.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box3)))) "
1,1_3,1_1,1_1_4,FALSE,11,The player believed they key was not in box 2.,"believes(player, formula(not(exists(key(K), inside(K, box2))))) "
1,1_3,1_1,1_1_5,FALSE,11,The player believed the key was in box 3.,"believes(player, formula(exists(key(K), inside(K, box3)))) "
1,1_3,1_2,1_2_1,FALSE,11,The player believed box 1 would contain a blue key.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box1)))) "
1,1_3,1_2,1_2_2,FALSE,11,The player believed box 2 would contain a blue key.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box2)))) "
1,1_3,1_2,1_2_3,FALSE,11,The player initially expected to find the blue key in box 1.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box1)))) "
1,1_3,1_2,1_2_4,FALSE,11,The player initially had no idea which box contained a blue key.,"not_knows_about(player, box(B), exists(and(key(K), iscolor(K, blue)), inside(K, B))) "
1,1_3,1_2,1_2_5,FALSE,11,The player believed there might be a key in any of the boxes.,"believes(player, might(exists(key(K), exists(box(B), inside(K, B))))) "
1,1_3,1_2,1_2_6,FALSE,11,The player believed that any key they would find in a box would likely be blue.,"believes(player, formula(forall(box(B), exists(key(K), inside(K, B)), likely(iscolor(K, blue))))) "
1,1_3,1_2,1_2_7,FALSE,11,The player believed box 1 had a blue key.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box1)))) "
1,1_3,1_2,1_2_8,FALSE,11,The player believed that box 2 had a blue key.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box2)))) "
1,1_3,1_2,1_2_9,FALSE,11,The player initially believed box 1 was more likely to contain a blue key than box 2 and 3.,"believes(player, more(likely, exists(and(key(K), iscolor(K, blue)), inside(K, box1)), exists(and(key(K), iscolor(K, blue)), or(inside(K, box2), inside(K, box3))))) "
1,1_3,1_2,1_2_10,FALSE,11,The player initially believed box 3 was least likely to contain a blue key.,"believes(player, least(likely, box(B), exists(and(key(K), iscolor(K, blue)), inside(K, B)), box3)) "
1,1_3,1_2,1_2_11,FALSE,11,The player believed the key could be in any of the boxes.,"believes(player, could(exists(key(K), exists(box(B), inside(K, B))))) "
1,1_3,1_2,1_2_12,FALSE,11,The player believed that one of the boxes had a blue key.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), exists(box(B), inside(K, B))))) "
1,1_3,1_2,1_2_13,FALSE,11,The player believed that box 1 might have the blue key.,"believes(player, might(exists(and(key(K), iscolor(K, blue)), inside(K, box1)))) "
1,1_3,1_3,1_3_1,TRUE,11,The player initially thought the blue key was in box 2.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box2)))) "
1,1_3,1_3,1_3_2,TRUE,11,The player initially believed the blue key was in box 1.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box1)))) "
1,1_3,1_3,1_3_3,TRUE,11,The player initially believed that box 2 contained a blue key.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box2)))) "
1,1_3,1_3,1_3_4,TRUE,11,The player initially had no idea which box contained the blue key.,"not_knows_about(player, box(B), exists(and(key(K), iscolor(K, blue)), inside(K, B))) "
1,1_3,1_3,1_3_5,TRUE,11,The player initially believed that box 2 or 1 contained the blue key.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), or(inside(K, box2), inside(K, box1))))) "
1,1_3,1_3,1_3_6,TRUE,11,The player thought that there may have been a key in box 2.,"believes(player, might(exists(key(K), inside(K, box2)))) "
1,1_3,1_3,1_3_7,TRUE,11,The player believed that the first box is empty and held no key.,"believes(player, formula(and(empty(box1), not(exists(key(K), inside(K, box1)))))) "
1,1_3,1_3,1_3_8,TRUE,11,The player thought that the blue key was in box 2.,"believes(player, formula(exists(and(key(K), iscolor(K, blue)), inside(K, box2)))) "
1,1_3,1_3,1_3_9,TRUE,11,The player believed that box 2 contains the key.,"believes(player, formula(exists(key(K), inside(K, box2))))"
1,1_3,1_3,1_3_10,TRUE,11,The player believes that box 3 is empty.,"believes(player, formula(empty(box3))) "
1,1_3,1_3,1_3_11,TRUE,11,The player believed that there was a key in one of the boxes.,"believes(player, formula(exists(box(B), exists(key(K), inside(K, B))))) "
1,1_3,1_3,1_3_12,TRUE,11,"The player believed there was an equal chance of the key being in box 1, box 2, or box 3.","believes(player, equal(likely, exists(key(K), inside(K, box1)), exists(key(K), inside(K, box2)), exists(key(K), inside(K, box3)))) "
1,1_3,1_3,1_3_13,TRUE,11,The player believed they key was in box 2.,"believes(player, formula(exists(key(K), inside(K, box2)))) "
1,1_3,1_3,1_3_14,TRUE,11,The player believed they key was not in box 3.,"believes(player, formula(not(exists(key(K), inside(K, box3))))) "
1,1_3,1_3,1_3_15,TRUE,11,The player believed there might be a key in box 1.,"believes(player, might(exists(key(K), inside(K, box1)))) "
1,1_3,1_3,1_3_16,TRUE,11,The player was unsure about the contents of boxes 2 and 3.,"uncertain_about(player, color(C), exists(and(key(K), inside(K, box2)), iscolor(K, C)), exists(and(key(K), inside(K, box3)), iscolor(K, C))) "
1,1_3,1_3,1_3_17,TRUE,11,The player thought that one of the boxes might be empty.,"believes(player, might(exists(box(B), empty(B)))) "
1,1_3,1_3,1_3_18,TRUE,11,The player thought that box 1 or 2 have a high chance of containing a key.,"believes(player, likely(exists(key(K), or(inside(K, box1), inside(K, box2))))) "
2,2_1,2_1,2_1_1,TRUE,17,The player thought that box 3 did not contain a red key.,"believes(player, formula(not(exists(and(key(K), iscolor(K, red)), inside(K, box3))))) "
2,2_1,2_1,2_1_2,TRUE,17,The player did not know if box 1 had a key.,"not_knows_if(player, formula(exists(key(K), inside(K, box1)))) "
2,2_1,2_1,2_1_3,TRUE,17,The player did not know if box 2 had a key.,"not_knows_if(player, formula(exists(key(K), inside(K, box2)))) "
2,2_1,2_1,2_1_4,TRUE,17,The player did not believe box three had a red key.,"not_knows_that(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
2,2_1,2_1,2_1_5,TRUE,17,The player believed the red key was in box 1.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box1)))) "
2,2_1,2_1,2_1_6,TRUE,17,The player did not believe the key was in box 3.,"not_knows_that(player, formula(exists(key(K), inside(K, box3)))) "
2,2_1,2_1,2_1_7,TRUE,17,The player believed there might be a key in box 1.,"believes(player, might(exists(key(K), inside(K, box1)))) "
2,2_1,2_1,2_1_8,TRUE,17,The player was unsure what color the key in box 1 would be if there was one.,"uncertain_about(player, color(C), exists(and(key(K), inside(K, box1)), iscolor(K, C))) "
2,2_1,2_1,2_1_9,TRUE,17,The player was hoping the key in box 1 would be red.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box1)))) "
2,2_1,2_1,2_1_10,TRUE,17,The player did not think box 3 has a key.,"not_knows_that(player, formula(exists(key(K), inside(K, box3)))) "
2,2_1,2_1,2_1_11,TRUE,17,The player believed box 1 might have a key.,"believes(player, might(exists(key(K), inside(K, box1)))) "
2,2_1,2_1,2_1_12,TRUE,17,The player believed box 3 to be empty.,"believes(player, formula(empty(box3))) "
2,2_1,2_1,2_1_13,TRUE,17,The player believed that box 1 might have the red key.,"believes(player, might(exists(and(key(K), iscolor(K, red)), inside(K, box1)))) "
2,2_1,2_1,2_1_14,TRUE,17,The player knew that box 3 did not have the red key.,"knows_that(player, formula(not(exists(and(key(K), iscolor(K, red)), inside(K, box3))))) "
2,2_1,2_2,2_2_1,FALSE,17,The player believed that box 2 had a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box2)))) "
2,2_1,2_2,2_2_2,FALSE,17,The player believed that box 1 was empty.,"believes(player, formula(empty(box1))) "
2,2_1,2_2,2_2_3,FALSE,17,The player believed that box 3 was empty.,"believes(player, formula(empty(box3))) "
2,2_1,2_2,2_2_4,FALSE,17,The player thought there was a key in box 3.,"believes(player, formula(exists(key(K), inside(K, box3)))) "
2,2_1,2_2,2_2_5,FALSE,17,The player believed that box 2 contained a key.,"believes(player, formula(exists(key(K), inside(K, box2))))"
2,2_1,2_2,2_2_6,FALSE,17,The player believed that box 3 was empty.,"believes(player, formula(empty(box3))) "
2,2_1,2_2,2_2_7,FALSE,17,The player thought that box 2 contained a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box2)))) "
2,2_1,2_2,2_2_8,FALSE,17,The player thought that box 1 was empty.,"believes(player, formula(empty(box1))) "
2,2_1,2_2,2_2_9,FALSE,17,The player thought that box 3 was empty.,"believes(player, formula(empty(box3))) "
2,2_1,2_2,2_2_10,FALSE,17,The player initially believed that box 2 would contain a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box2)))) "
2,2_1,2_2,2_2_11,FALSE,17,The player initially believed that box 2 was more likely to contain a red key than box 1 and box 3.,"believes(player, more(likely, exists(and(key(K), iscolor(K, red)), inside(K, box2)), exists(and(key(K), iscolor(K, red)), or(inside(K, box1), inside(K, box3))))) "
2,2_1,2_3,2_3_1,FALSE,17,The player believed box 3 to be empty.,"believes(player, formula(empty(box3))) "
2,2_1,2_3,2_3_2,FALSE,17,The player believed box 1 or box 2 to contain a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), or(inside(K, box1), inside(K, box2))))) "
2,2_1,2_3,2_3_3,FALSE,17,The player thought that box 3 did not contain a red key.,"believes(player, formula(not(exists(and(key(K), iscolor(K, red)), inside(K, box3))))) "
2,2_1,2_3,2_3_4,FALSE,17,The player thought that box 2 did not contain a red key.,"believes(player, formula(not(exists(and(key(K), iscolor(K, red)), inside(K, box2))))) "
2,2_1,2_3,2_3_5,FALSE,17,The player thought that box 1 most likely contains a red key.,"believes(player, most(likely, exists(and(key(K), iscolor(K, red)), inside(K, box1)))) "
2,2_1,2_3,2_3_6,FALSE,17,The player knew there would be a red key in one of the boxes.,"knows_that(player, formula(exists(and(key(K), iscolor(K, red)), exists(box(B), inside(K, B))))) "
2,2_1,2_3,2_3_7,FALSE,17,The player did not believe box three would hold a key.,"not_knows_that(player, formula(exists(key(K), inside(K, box3)))) "
2,2_1,2_3,2_3_8,FALSE,17,The player believed that box 1 has a red eye.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box1)))) "
2,2_1,2_3,2_3_9,FALSE,17,The player believed that box 2 is empty.,"believes(player, formula(empty(box2))) "
2,2_1,2_3,2_3_10,FALSE,17,The player believed that box 3 is empty.,"believes(player, formula(empty(box3))) "
2,2_2,2_1,2_1_1,FALSE,11,The player thought that box 3 did not contain a red key.,"believes(player, formula(not(exists(and(key(K), iscolor(K, red)), inside(K, box3))))) "
2,2_2,2_1,2_1_2,FALSE,11,The player did not know if box 1 had a key.,"not_knows_if(player, formula(exists(key(K), inside(K, box1)))) "
2,2_2,2_1,2_1_3,FALSE,11,The player did not know if box 2 had a key.,"not_knows_if(player, formula(exists(key(K), inside(K, box2)))) "
2,2_2,2_1,2_1_4,FALSE,11,The player did not believe box three had a red key.,"not_knows_that(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box3)))) "
2,2_2,2_1,2_1_5,FALSE,11,The player believed the red key was in box 1.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box1)))) "
2,2_2,2_1,2_1_6,FALSE,11,The player did not believe the key was in box 3.,"not_knows_that(player, formula(exists(key(K), inside(K, box3)))) "
2,2_2,2_1,2_1_7,FALSE,11,The player believed there might be a key in box 1.,"believes(player, might(exists(key(K), inside(K, box1)))) "
2,2_2,2_1,2_1_8,FALSE,11,The player was unsure what color the key in box 1 would be if there was one.,"uncertain_about(player, color(C), exists(and(key(K), inside(K, box1)), iscolor(K, C))) "
2,2_2,2_1,2_1_9,FALSE,11,The player was hoping the key in box 1 would be red.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box1)))) "
2,2_2,2_1,2_1_10,FALSE,11,The player did not think box 3 has a key.,"not_knows_that(player, formula(exists(key(K), inside(K, box3)))) "
2,2_2,2_1,2_1_11,FALSE,11,The player believed box 1 might have a key.,"believes(player, might(exists(key(K), inside(K, box1)))) "
2,2_2,2_1,2_1_12,FALSE,11,The player believed box 3 to be empty.,"believes(player, formula(empty(box3))) "
2,2_2,2_1,2_1_13,FALSE,11,The player believed that box 1 might have the red key.,"believes(player, might(exists(and(key(K), iscolor(K, red)), inside(K, box1)))) "
2,2_2,2_1,2_1_14,FALSE,11,The player knew that box 3 did not have the red key.,"knows_that(player, formula(not(exists(and(key(K), iscolor(K, red)), inside(K, box3))))) "
2,2_2,2_2,2_2_1,TRUE,11,The player believed that box 2 had a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box2)))) "
2,2_2,2_2,2_2_2,TRUE,11,The player believed that box 1 was empty.,"believes(player, formula(empty(box1))) "
2,2_2,2_2,2_2_3,TRUE,11,The player believed that box 3 was empty.,"believes(player, formula(empty(box3))) "
2,2_2,2_2,2_2_4,TRUE,11,The player thought there was a key in box 3.,"believes(player, formula(exists(key(K), inside(K, box3)))) "
2,2_2,2_2,2_2_5,TRUE,11,The player believed that box 2 contained a key.,"believes(player, formula(exists(key(K), inside(K, box2))))"
2,2_2,2_2,2_2_6,TRUE,11,The player believed that box 3 was empty.,"believes(player, formula(empty(box3))) "
2,2_2,2_2,2_2_7,TRUE,11,The player thought that box 2 contained a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box2)))) "
2,2_2,2_2,2_2_8,TRUE,11,The player thought that box 1 was empty.,"believes(player, formula(empty(box1))) "
2,2_2,2_2,2_2_9,TRUE,11,The player thought that box 3 was empty.,"believes(player, formula(empty(box3))) "
2,2_2,2_2,2_2_10,TRUE,11,The player initially believed that box 2 would contain a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box2)))) "
2,2_2,2_2,2_2_11,TRUE,11,The player initially believed that box 2 was more likely to contain a red key than box 1 and box 3.,"believes(player, more(likely, exists(and(key(K), iscolor(K, red)), inside(K, box2)), exists(and(key(K), iscolor(K, red)), or(inside(K, box1), inside(K, box3))))) "
2,2_2,2_3,2_3_1,FALSE,11,The player believed box 3 to be empty.,"believes(player, formula(empty(box3))) "
2,2_2,2_3,2_3_2,FALSE,11,The player believed box 1 or box 2 to contain a red key.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), or(inside(K, box1), inside(K, box2))))) "
2,2_2,2_3,2_3_3,FALSE,11,The player thought that box 3 did not contain a red key.,"believes(player, formula(not(exists(and(key(K), iscolor(K, red)), inside(K, box3))))) "
2,2_2,2_3,2_3_4,FALSE,11,The player thought that box 2 did not contain a red key.,"believes(player, formula(not(exists(and(key(K), iscolor(K, red)), inside(K, box2))))) "
2,2_2,2_3,2_3_5,FALSE,11,The player thought that box 1 most likely contains a red key.,"believes(player, most(likely, exists(and(key(K), iscolor(K, red)), inside(K, box1)))) "
2,2_2,2_3,2_3_6,FALSE,11,The player knew there would be a red key in one of the boxes.,"knows_that(player, formula(exists(and(key(K), iscolor(K, red)), exists(box(B), inside(K, B))))) "
2,2_2,2_3,2_3_7,FALSE,11,The player did not believe box three would hold a key.,"not_knows_that(player, formula(exists(key(K), inside(K, box3)))) "
2,2_2,2_3,2_3_8,FALSE,11,The player believed that box 1 has a red eye.,"believes(player, formula(exists(and(key(K), iscolor(K, red)), inside(K, box1)))) "
